时间,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速
2018/1/4 23:15,92,8.6,47,16.3,1003,14.16337,6.083636364
2018/1/4 23:30,92,8.6,46,16.3,1002,12.33021,6.011212121
2018/1/4 23:45,92,8.6,45,16.2,1002,13.45015,6.190606061
2018/1/5 0:00,88,8.8,46,15.9,1004,10.75761,5.495151515
2018/1/5 0:15,88,8.8,46,15.9,1004,11.57403,5.879393939
2018/1/5 0:30,88,8.8,46,15.9,1004,15.45101,6.36
2018/1/5 0:45,87,8.9,46,15.8,1003,12.50795,5.786969697
2018/1/5 1:00,87,8.9,46,15.8,1003,8.85989,5.245757576
2018/1/5 1:15,87,9.1,46,15.8,1003,9.05935,5.289393939
2018/1/5 1:30,87,9.1,46,15.8,1003,7.70339,4.792424242
2018/1/5 1:45,87,9.1,46,15.8,1003,9.26345,5.13
2018/1/5 2:00,87,9.1,46,15.8,1003,7.98972,5.242424242
2018/1/5 2:15,87,9,45,15.8,1003,8.96438,5.413939394
2018/1/5 2:30,86,8.9,45,15.8,1002,7.23575,4.766363636
2018/1/5 2:45,86,8.8,45,15.8,1002,7.9084,5.094545455
2018/1/5 3:00,86,8.8,45,15.8,1002,6.65755,4.773333333
2018/1/5 3:15,86,8.6,45,15.9,1002,5.89727,4.547575758
2018/1/5 3:30,86,8.6,45,15.9,1002,5.72084,4.436666667
2018/1/5 3:45,85,8.5,44,15.9,1002,4.60339,4.44969697
2018/1/5 4:00,85,8.3,44,15.9,1002,5.62201,4.649090909
2018/1/5 4:15,85,8.2,44,15.9,1002,3.4489,3.903636364
2018/1/5 4:30,85,8.2,44,15.9,1002,3.70963,3.903333333
2018/1/5 4:45,85,8.1,44,15.9,1002,2.26643,3.474545455
2018/1/5 5:00,85,8,43,15.9,1002,3.82024,3.956060606
2018/1/5 5:15,85,8,43,15.9,1002,2.47769,3.172121212
2018/1/5 5:30,84,7.9,44,15.9,1002,2.526,3.450909091
2018/1/5 5:45,84,7.9,44,15.9,1002,3.78708,4.43030303
2018/1/5 6:00,84,8,44,15.9,1002,5.12713,4.641515152
2018/1/5 6:15,84,8.1,45,15.9,1002,3.87675,4.283333333
2018/1/5 6:30,84,8.1,45,15.9,1003,3.32682,3.915151515
2018/1/5 6:45,83,8.2,46,15.9,1003,3.09775,3.903636364
2018/1/5 7:00,83,8.3,46,15.9,1003,4.01136,4.449393939
2018/1/5 7:15,84,8.4,46,15.9,1004,4.94519,4.673333333
2018/1/5 7:30,84,8.6,46,15.9,1004,4.93663,4.639393939
2018/1/5 7:45,84,8.7,47,15.9,1004,4.6271,4.567575758
2018/1/5 8:00,84,8.8,47,15.9,1004,9.70065,5.895454545
2018/1/5 8:15,84,9,47,15.9,1004,11.73452,6.056666667
2018/1/5 8:30,84,9.2,48,15.9,1005,11.05594,5.895454545
2018/1/5 8:45,84,9.4,48,15.9,1005,11.90158,6.505454545
2018/1/5 9:00,84,9.6,48,15.9,1005,12.1734,6.245151515
2018/1/5 9:15,84,9.7,48,15.9,1005,12.46561,6.651818182
2018/1/5 9:30,85,9.9,48,15.9,1005,13.52195,6.814545455
2018/1/5 9:45,85,10.1,49,15.9,1005,13.42532,6.657272727
2018/1/5 10:00,85,10.2,49,15.9,1005,17.27866,7.405757576
2018/1/5 10:15,85,10.4,49,15.9,1005,16.42132,7.192121212
2018/1/5 10:30,85,10.6,49,15.9,1005,20.70651,7.958181818
2018/1/5 10:45,85,10.7,50,15.8,1005,20.36559,7.594848485
2018/1/5 11:00,85,10.9,51,15.8,1005,21.43096,7.989393939
2018/1/5 11:15,86,11,51,15.8,1005,25.89698,8.372727273
2018/1/5 11:30,86,11.1,52,15.7,1004,24.62985,7.976969697
2018/1/5 11:45,86,11.1,53,15.7,1004,25.74777,8.12969697
2018/1/5 12:00,86,11.3,54,15.7,1004,26.39684,8.302424242
2018/1/5 12:15,86,11.3,54,15.7,1004,29.27694,8.554545455
2018/1/5 12:30,86,11.4,55,15.7,1004,27.74425,8.175454545
2018/1/5 12:45,86,11.5,56,15.6,1004,28.42284,8.367272727
2018/1/5 13:00,86,11.6,57,15.6,1004,30.01942,8.49
2018/1/5 13:15,86,11.7,58,15.6,1004,26.47031,8.408181818
2018/1/5 13:30,86,11.8,58,15.5,1004,28.74941,8.746969697
2018/1/5 13:45,86,11.9,59,15.5,1003,26.8722,8.28
2018/1/5 14:00,86,12.1,60,15.5,1003,32.3494,8.83030303
2018/1/5 14:15,86,12.2,60,15.5,1003,33.24543,9.416666667
2018/1/5 14:30,87,12.4,60,15.5,1003,33.45192,9.466969697
2018/1/5 14:45,87,12.5,60,15.4,1003,35.44648,10.08363636
2018/1/5 15:00,87,12.7,60,15.4,1003,36.21528,9.999393939
2018/1/5 15:15,87,12.8,60,15.4,1003,33.21182,9.471212121
2018/1/5 15:30,87,12.9,60,15.3,1003,31.45104,9.518484848
2018/1/5 15:45,87,13.2,60,15.3,1003,35.82167,10.20727273
2018/1/5 16:00,87,13.3,60,15.3,1003,34.86285,9.900909091
2018/1/5 16:15,87,13.4,59,15.3,1003,35.22691,10.45363636
2018/1/5 16:30,86,13.5,59,15.3,1003,36.79294,10.38151515
2018/1/5 16:45,86,13.6,59,15.2,1003,36.16689,10.43818182
2018/1/5 17:00,86,13.7,58,15.2,1003,35.20828,10.20454545
2018/1/5 17:15,86,13.8,57,15.2,1003,37.53846,11.7230303
2018/1/5 17:30,86,13.7,57,15.1,1003,36.10122,10.27757576
2018/1/5 17:45,86,13.8,57,15.1,1003,38.96387,11.26
2018/1/5 18:00,86,13.9,56,15.1,1003,37.48736,10.43151515
2018/1/5 18:15,86,14,56,15.1,1004,37.53377,10.81909091
2018/1/5 18:30,85,13.9,55,15.1,1004,39.56575,10.69666667
2018/1/5 18:45,84,14,54,15.1,1004,38.76814,10.48060606
2018/1/5 19:00,84,14,54,15.1,1004,38.64815,11.96515152
2018/1/5 19:15,84,14.1,53,15.1,1004,37.65579,11.84060606
2018/1/5 19:30,84,14.1,53,15.1,1004,33.45043,9.906666667
2018/1/5 19:45,84,14,52,15,1004,34.83009,9.837272727
2018/1/5 20:00,84,14.1,52,15,1004,35.99394,10.15212121
2018/1/5 20:15,84,14.1,52,15,1004,39.71743,11.15454545
2018/1/5 20:30,84,14.2,52,14.9,1004,34.15742,9.396969697
2018/1/5 20:45,83,14.2,51,14.9,1004,38.86041,10.33909091
2018/1/5 21:00,83,14.2,51,14.9,1004,37.33247,10.06272727
2018/1/5 21:15,83,14.2,51,14.9,1004,37.33287,10.41060606
2018/1/5 21:30,83,14.4,51,14.8,1005,34.71516,9.489393939
2018/1/5 21:45,83,14.4,51,14.7,1005,35.2057,9.868484848
2018/1/5 22:00,83,14.4,51,14.7,1005,37.66902,10.04393939
2018/1/5 22:15,83,14.4,51,14.7,1005,28.10919,8.148787879
2018/1/5 22:30,83,14.4,51,14.6,1005,33.91027,9.681818182
2018/1/5 22:45,83,14.4,50,14.5,1005,38.12781,10.57272727
2018/1/5 23:00,83,14.4,50,14.5,1005,35.3845,10.33181818
2018/1/5 23:15,83,14.3,49,14.5,1005,36.12731,10.51575758
2018/1/5 23:30,83,14.1,49,14.4,1005,32.49821,9.98969697
2018/1/5 23:45,83,14.1,48,14.3,1005,34.94464,10.04545455
2018/1/6 0:00,81,14.3,49,14.2,1005,35.94269,10.00848485
2018/1/6 0:15,81,14.2,49,14.2,1005,38.91338,10.66
2018/1/6 0:30,80,14.3,48,14.1,1005,37.02786,10.03575758
2018/1/6 0:45,80,14.3,48,14.1,1005,35.4675,10.2069697
2018/1/6 1:00,80,14.2,48,14.1,1005,38.46059,10.84787879
2018/1/6 1:15,80,14.2,48,14.1,1005,39.56618,11.41484848
2018/1/6 1:30,80,14.2,48,14,1004,39.44206,11.39030303
2018/1/6 1:45,80,14.2,47,13.9,1004,38.50242,10.43363636
2018/1/6 2:00,80,14.1,47,13.9,1004,37.06921,10.51181818
2018/1/6 2:15,80,14.1,47,13.9,1004,37.7268,10.33939394
2018/1/6 2:30,80,14.1,46,13.9,1004,40.19078,11.14212121
2018/1/6 2:45,80,14,46,13.8,1003,41.67012,12.30090909
2018/1/6 3:00,80,14,46,13.8,1003,38.05535,11.02969697
2018/1/6 3:15,80,14,46,13.8,1003,41.66816,12.09484848
2018/1/6 3:30,80,14,46,13.7,1003,42.00619,11.9569697
2018/1/6 3:45,80,13.9,45,13.7,1003,40.19592,11.41939394
2018/1/6 4:00,80,13.9,45,13.7,1003,39.13351,11.20969697
2018/1/6 4:15,80,13.9,45,13.7,1003,40.73675,11.39333333
2018/1/6 4:30,80,13.9,45,13.7,1003,40.90211,11.10606061
2018/1/6 4:45,80,13.9,45,13.7,1003,38.41225,11.02848485
2018/1/6 5:00,80,13.9,45,13.7,1003,39.70539,10.77575758
2018/1/6 5:15,80,14,46,13.7,1004,40.42913,11.17333333
2018/1/6 5:30,80,14,46,13.7,1004,37.84091,10.38727273
2018/1/6 5:45,80,14,46,13.7,1004,39.17536,10.26757576
2018/1/6 6:00,80,14,46,13.7,1004,39.67734,10.87848485
2018/1/6 6:15,80,14.1,46,13.7,1004,40.69617,11.29818182
2018/1/6 6:30,80,14.1,47,13.8,1004,38.35434,10.34212121
2018/1/6 6:45,80,14.1,47,13.8,1004,39.83619,10.64424242
2018/1/6 7:00,80,14.1,47,13.8,1004,38.42767,10.6630303
2018/1/6 7:15,80,14.2,47,13.8,1004,36.64913,10.26
2018/1/6 7:30,80,14.3,47,13.8,1005,35.23428,9.69
2018/1/6 7:45,80,14.2,48,13.8,1005,33.551,9.184242424
2018/1/6 8:00,80,14.2,48,13.8,1005,38.51325,10.18636364
2018/1/6 8:15,80,14.2,48,13.8,1005,36.26526,9.612727273
2018/1/6 8:30,81,14.2,48,13.8,1005,37.03181,10.22787879
2018/1/6 8:45,81,14.2,48,13.8,1005,34.75707,9.261818182
2018/1/6 9:00,81,14.2,48,13.8,1005,30.85804,9.022727273
2018/1/6 9:15,81,14.3,47,13.8,1005,38.77638,10.62363636
2018/1/6 9:30,81,14.3,47,13.8,1005,34.24136,9.723030303
2018/1/6 9:45,81,14.2,47,13.8,1005,35.21534,10.1569697
2018/1/6 10:00,81,14.2,47,13.8,1005,38.38854,11.0069697
2018/1/6 10:15,82,14.2,47,13.8,1005,36.88549,10.1230303
2018/1/6 10:30,82,14.2,47,13.8,1005,32.16213,8.786969697
2018/1/6 10:45,82,14.2,47,13.8,1005,34.77721,9.501818182
2018/1/6 11:00,82,14.2,47,13.8,1005,36.16593,9.978787879
2018/1/6 11:15,82,14.3,47,13.8,1005,34.09706,9.407272727
2018/1/6 11:30,82,14.3,47,13.8,1004,31.55859,8.901515152
2018/1/6 11:45,82,14.3,47,13.8,1004,34.24299,9.349090909
2018/1/6 12:00,82,14.3,47,13.8,1004,35.45482,9.613939394
2018/1/6 12:15,82,14.4,48,13.9,1004,32.50474,8.831212121
2018/1/6 12:30,82,14.4,48,13.9,1004,34.62424,9.514242424
2018/1/6 12:45,82,14.3,48,13.9,1004,35.37422,9.649393939
2018/1/6 13:00,82,14.3,48,13.9,1004,37.45705,10.19060606
2018/1/6 13:15,82,14.3,48,13.9,1004,38.47501,11.43575758
2018/1/6 13:30,82,14.4,49,14,1004,36.71459,11.04060606
2018/1/6 13:45,82,14.3,49,14,1003,36.47051,10.23030303
2018/1/6 14:00,82,14.3,49,14,1003,36.23612,9.521212121
2018/1/6 14:15,82,14.2,49,14.1,1003,32.55574,8.852121212
2018/1/6 14:30,82,14.2,49,14.1,1002,31.85952,8.572121212
2018/1/6 14:45,82,14.2,49,14.1,1002,34.41047,8.878787879
2018/1/6 15:00,82,14,49,14.1,1002,35.47136,9.70969697
2018/1/6 15:15,82,14,49,14.1,1002,37.13585,9.654545455
2018/1/6 15:30,82,13.8,49,14.2,1002,32.50109,8.974848485
2018/1/6 15:45,82,13.7,49,14.2,1002,34.2639,9.248181818
2018/1/6 16:00,82,13.7,48,14.2,1002,33.45318,9.04969697
2018/1/6 16:15,82,13.6,48,14.2,1002,36.55103,9.794848485
2018/1/6 16:30,83,13.5,48,14.2,1002,35.63319,9.601515152
2018/1/6 16:45,83,13.3,48,14.2,1002,36.28603,9.698181818
2018/1/6 17:00,83,13.2,48,14.2,1002,35.67613,10.06181818
2018/1/6 17:15,83,13.2,47,14.2,1002,34.31184,9.267575758
2018/1/6 17:30,83,13.1,47,14.2,1002,36.26112,10.33848485
2018/1/6 17:45,83,12.9,47,14.2,1002,32.04302,9.600606061
2018/1/6 18:00,83,12.9,47,14.2,1002,26.59495,8.356363636
2018/1/6 18:15,84,12.8,47,14.2,1002,27.99375,7.968787879
2018/1/6 18:30,84,12.7,47,14.2,1003,30.84815,8.490606061
2018/1/6 18:45,84,12.6,46,14.2,1003,34.57227,8.907575758
2018/1/6 19:00,84,12.5,46,14.2,1003,35.96181,9.669393939
2018/1/6 19:15,84,12.4,46,14.2,1003,33.44068,9.665151515
2018/1/6 19:30,85,12.4,46,14.2,1003,31.34964,8.586969697
2018/1/6 19:45,85,12.4,46,14.2,1003,35.55872,9.909090909
2018/1/6 20:00,85,12.4,45,14.2,1003,34.63613,10.32333333
2018/1/6 20:15,85,12.4,45,14.2,1004,35.90511,9.28969697
2018/1/6 20:30,85,12.3,45,14.2,1004,36.25428,9.091818182
2018/1/6 20:45,85,12.3,45,14.2,1004,36.27994,9.042121212
2018/1/6 21:00,85,12.3,45,14.2,1004,36.72011,9.868181818
2018/1/6 21:15,86,12.3,45,14.3,1004,34.04403,9.446060606
2018/1/6 21:30,86,12.4,45,14.3,1004,33.60721,8.836969697
2018/1/6 21:45,86,12.4,45,14.3,1004,33.66475,9.15969697
2018/1/6 22:00,86,12.4,45,14.3,1004,38.1217,10.29030303
2018/1/6 22:15,86,12.4,45,14.3,1004,38.30957,11.19969697
2018/1/6 22:30,87,12.3,45,14.3,1004,38.97718,11.07393939
2018/1/6 22:45,87,12.3,45,14.3,1004,36.51446,11.18545455
2018/1/6 23:00,87,12.3,45,14.3,1004,34.18851,9.650909091
2018/1/6 23:15,87,12.3,45,14.3,1004,34.78748,9.741515152
2018/1/6 23:30,86,12.2,45,14.3,1004,33.73692,9.263030303
2018/1/6 23:45,86,12,45,14.3,1004,33.65031,8.646969697
2018/1/7 0:00,86,11.4,40,14.5,1004,31.79398,8.544242424
2018/1/7 0:15,87,11.4,40,14.5,1004,28.21598,8.092121212
2018/1/7 0:30,88,11.3,40,14.5,1004,29.59624,8.35
2018/1/7 0:45,88,11.2,41,14.4,1004,28.12114,7.767878788
2018/1/7 1:00,88,11.2,41,14.4,1004,22.23373,6.745757576
2018/1/7 1:15,89,11.2,41,14.4,1004,29.82813,8.112727273
2018/1/7 1:30,90,11.2,41,14.4,1004,35.01549,9.186363636
2018/1/7 1:45,90,11.1,42,14.4,1003,33.06852,9.135757576
2018/1/7 2:00,90,11.1,42,14.4,1003,33.97635,8.981515152
2018/1/7 2:15,90,11.2,42,14.4,1003,17.65657,6.41030303
2018/1/7 2:30,90,11.1,42,14.4,1002,18.79182,6.254545455
2018/1/7 2:45,90,11,43,14.4,1002,16.26656,6.043333333
2018/1/7 3:00,90,11,43,14.5,1002,15.66464,5.895151515
2018/1/7 3:15,90,11,43,14.5,1002,23.40055,6.801515152
2018/1/7 3:30,90,11,43,14.5,1002,13.31114,5.669090909
2018/1/7 3:45,89,11,43,14.6,1001,19.41618,6.565757576
2018/1/7 4:00,89,11,43,14.6,1001,16.81159,5.989393939
2018/1/7 4:15,89,11,43,14.7,1001,19.13705,6.283939394
2018/1/7 4:30,89,11,44,14.7,1001,9.1899,4.768484848
2018/1/7 4:45,89,11,44,14.7,1001,13.36037,5.478181818
2018/1/7 5:00,89,11,44,14.7,1001,11.88771,5.122121212
2018/1/7 5:15,90,11,44,14.7,1001,15.02262,5.807272727
2018/1/7 5:30,90,11,44,14.8,1001,10.23468,5.201818182
2018/1/7 5:45,90,11,45,14.8,1001,12.63014,5.224848485
2018/1/7 6:00,90,11,45,14.9,1001,13.78154,5.30969697
2018/1/7 6:15,90,11.1,45,14.9,1002,14.53106,5.933030303
2018/1/7 6:30,90,11,46,14.9,1002,13.27009,5.534242424
2018/1/7 6:45,90,11,46,15,1002,10.8317,5.067878788
2018/1/7 7:00,90,11,46,15,1002,12.05034,5.202424242
2018/1/7 7:15,90,11,46,15.1,1002,14.0809,5.652727273
2018/1/7 7:30,90,11,46,15.1,1002,13.97278,5.812424242
2018/1/7 7:45,90,11,47,15.1,1002,17.42442,6.073939394
2018/1/7 8:00,90,11,47,15.1,1002,17.63272,6.163939394
2018/1/7 8:15,90,10.9,47,15.1,1002,13.58681,5.75030303
2018/1/7 8:30,91,10.8,47,15.2,1002,6.69746,4.22
2018/1/7 8:45,91,10.8,47,15.2,1002,5.79912,4.135151515
2018/1/7 9:00,91,10.7,48,15.3,1002,4.70682,3.756060606
2018/1/7 9:15,91,10.5,48,15.3,1002,8.06753,4.570606061
2018/1/7 9:30,91,10.4,48,15.3,1002,5.8297,4.014242424
2018/1/7 9:45,91,10.3,48,15.4,1002,2.38716,3.247272727
2018/1/7 10:00,91,10,47,15.5,1002,1.9786,3.228181818
2018/1/7 10:15,91,9.8,47,15.5,1002,7.99188,4.488181818
2018/1/7 10:30,91,9.7,47,15.5,1002,3.72076,3.353030303
2018/1/7 10:45,91,9.5,47,15.6,1002,7.48304,4.552424242
2018/1/7 11:00,91,9.3,46,15.7,1002,6.99863,4.306666667
2018/1/7 11:15,91,9,45,15.7,1002,5.47059,4.038181818
2018/1/7 11:30,90,8.8,45,15.8,1002,8.185,4.454242424
2018/1/7 11:45,90,8.6,44,15.9,1001,7.17994,4.488787879
2018/1/7 12:00,90,8.3,43,16,1001,8.76249,4.667272727
2018/1/7 12:15,90,8.2,42,16.1,1001,4.89787,3.779090909
2018/1/7 12:30,90,8,40,16.1,1001,5.57717,4.074242424
2018/1/7 12:45,90,7.8,40,16.2,1001,9.5544,4.762727273
2018/1/7 13:00,90,7.7,39,16.3,1001,4.95894,3.936363636
2018/1/7 13:15,90,7.6,38,16.3,1001,5.66168,3.901212121
2018/1/7 13:30,90,7.6,37,16.3,1000,3.40746,3.301212121
2018/1/7 13:45,90,7.4,36,16.4,1000,7.60154,4.487575758
2018/1/7 14:00,90,7.4,36,16.4,1000,6.21036,4.227878788
2018/1/7 14:15,90,7.5,35,16.5,1000,6.60154,4.311515152
2018/1/7 14:30,90,7.5,36,16.5,1000,4.97725,3.893636364
2018/1/7 14:45,90,7.5,36,16.5,1000,6.73366,4.287272727
2018/1/7 15:00,90,7.6,36,16.5,1000,7.23662,4.365454545
2018/1/7 15:15,90,7.6,37,16.5,1000,8.93471,4.935151515
2018/1/7 15:30,91,7.8,38,16.6,1000,10.15424,4.99
2018/1/7 15:45,91,7.9,38,16.6,1000,9.9315,5.675757576
2018/1/7 16:00,91,8,39,16.6,1000,11.02185,5.673030303
2018/1/7 16:15,91,8.1,40,16.6,1000,9.9592,5.345757576
2018/1/7 16:30,91,8.1,42,16.6,1000,12.21454,5.860909091
2018/1/7 16:45,91,8.3,43,16.6,1000,8.69179,5.188484848
2018/1/7 17:00,91,8.4,44,16.6,1000,6.47971,4.843636364
2018/1/7 17:15,91,8.5,45,16.7,1000,6.59546,4.842121212
2018/1/7 17:30,91,8.5,47,16.7,1000,8.39044,4.997878788
2018/1/7 17:45,91,8.5,48,16.7,1000,4.96573,4.503333333
2018/1/7 18:00,91,8.6,49,16.7,1000,3.25525,3.623030303
2018/1/7 18:15,91,8.5,51,16.7,1000,3.99888,4.39030303
2018/1/7 18:30,90,8.5,52,16.7,1000,5.36998,4.497575758
2018/1/7 18:45,90,8.5,53,16.7,1000,6.82638,4.922424242
2018/1/7 19:00,90,8.4,54,16.7,1000,5.02542,4.057878788
2018/1/7 19:15,90,8.3,55,16.7,1000,3.81076,4.141212121
2018/1/7 19:30,90,8.2,56,16.8,1000,1.5357,3.306969697
2018/1/7 19:45,90,8.2,57,16.8,1000,2.43094,3.766969697
2018/1/7 20:00,90,8.1,57,16.8,1000,2.863,4.00030303
2018/1/7 20:15,90,7.9,57,16.8,1000,3.07692,3.789393939
2018/1/7 20:30,90,7.7,57,16.8,1000,2.04263,3.461818182
2018/1/7 20:45,90,7.6,57,16.8,1000,1.36353,3.217272727
2018/1/7 21:00,90,7.4,57,16.8,1000,0.98717,3.543030303
2018/1/7 21:15,90,7.2,57,16.9,1000,0.87725,2.882121212
2018/1/7 21:30,91,6.9,57,16.9,1000,-0.17614,2.965151515
2018/1/7 21:45,91,6.7,57,16.9,1000,0.60342,3.144848485
2018/1/7 22:00,91,6.5,56,16.9,1000,1.53292,3.272424242
2018/1/7 22:15,91,6.2,57,16.9,1000,1.89601,3.515757576
2018/1/7 22:30,91,6.1,57,16.9,1000,1.23247,3.297272727
2018/1/7 22:45,91,5.9,57,16.9,1000,0.68498,3.040606061
2018/1/7 23:00,91,5.7,58,16.9,1000,1.14863,3.071515152
2018/1/7 23:15,91,5.4,59,16.9,1000,-0.08618,2.812121212
2018/1/7 23:30,91,5.2,59,16.9,1000,0.27055,2.952121212
2018/1/7 23:45,91,5.1,60,16.9,1000,-0.1966,2.971515152
2018/1/8 0:00,92,5.8,51,16.9,1000,-0.18743,2.45969697
2018/1/8 0:15,92,5.7,52,16.9,1000,-0.17508,2.284242424
2018/1/8 0:30,93,5.6,52,16.9,1000,-0.02071,3.036666667
2018/1/8 0:45,93,5.4,52,16.8,999,-0.18017,2.43030303
2018/1/8 1:00,93,5.4,53,16.8,999,-0.1621,3.014545455
2018/1/8 1:15,93,5.2,55,16.8,999,-0.16351,2.214848485
2018/1/8 1:30,93,5,56,16.8,999,-0.16604,2.161818182
2018/1/8 1:45,93,4.9,57,16.8,999,-0.20257,2.388181818
2018/1/8 2:00,93,4.8,59,16.8,999,-0.17003,2.308484848
2018/1/8 2:15,94,4.6,61,16.8,999,-0.15677,1.442424242
2018/1/8 2:30,94,4.4,63,16.8,999,-0.15054,1.615151515
2018/1/8 2:45,94,4.2,65,16.8,999,-0.15364,1.376969697
2018/1/8 3:00,94,3.9,67,16.8,999,-0.1524,1.376363636
2018/1/8 3:15,94,3.6,71,16.8,999,-0.1828,2.249090909
2018/1/8 3:30,94,3.4,73,16.8,999,-0.1643,1.623636364
2018/1/8 3:45,94,3.1,77,16.8,999,-0.1557,1.582424242
2018/1/8 4:00,94,2.8,82,16.8,999,-0.15868,1.352727273
2018/1/8 4:15,95,2.5,88,16.8,999,-0.17436,0.832121212
2018/1/8 4:30,96,2.1,95,16.8,999,-0.16648,0.904545455
2018/1/8 4:45,96,1.9,106,16.8,999,-0.16931,0.960909091
2018/1/8 5:00,96,1.6,117,16.8,999,-0.15425,0.82030303
2018/1/8 5:15,96,1.3,138,16.9,999,-0.16444,0.471515152
2018/1/8 5:30,96,1.4,159,16.9,999,-0.17987,1.720606061
2018/1/8 5:45,96,1.5,176,16.9,999,-0.15984,0.668787879
2018/1/8 6:00,96,1.7,193,16.9,999,-0.16284,0.516969697
2018/1/8 6:15,96,2,204,16.9,1000,-0.18442,1.801818182
2018/1/8 6:30,96,2.3,214,17,1000,-0.16276,1.199393939
2018/1/8 6:45,96,2.7,222,17,1000,-0.16332,0.742424242
2018/1/8 7:00,96,2.9,229,17,1000,-0.1629,0.907575758
2018/1/8 7:15,96,3.2,238,17.1,1000,0.34413,3.355757576
2018/1/8 7:30,96,3.6,243,17.1,1000,-0.15959,1.374545455
2018/1/8 7:45,95,3.9,249,17.1,1000,-0.15714,0.744545455
2018/1/8 8:00,95,4.1,255,17.1,1000,-0.15784,0.748181818
2018/1/8 8:15,94,4.3,262,17.1,1000,-0.16165,0.357878788
2018/1/8 8:30,94,4.6,269,17.1,1000,-0.16525,0.308181818
2018/1/8 8:45,93,4.9,275,17.1,1000,-0.1567,1.127272727
2018/1/8 9:00,92,5.2,280,17.1,1000,-0.1864,1.662424242
2018/1/8 9:15,91,5.5,287,17.1,1000,-0.16378,0.732424242
2018/1/8 9:30,90,5.8,292,17.1,1000,-0.22112,7.051212121
2018/1/8 9:45,89,6.2,297,17.1,1000,9.29662,6.1
2018/1/8 10:00,88,6.5,301,17.1,1000,26.84192,9.527575758
2018/1/8 10:15,87,6.8,304,17.1,1000,23.3012,8.145757576
2018/1/8 10:30,85,7.1,308,17.1,1000,11.97867,5.481818182
2018/1/8 10:45,84,7.3,310,17.1,1000,2.62484,3.231515152
2018/1/8 11:00,83,7.5,312,17.1,1000,-0.00798,2.295151515
2018/1/8 11:15,82,7.5,313,17.1,1000,-0.16877,1.758181818
2018/1/8 11:30,81,7.4,314,17.2,1000,-0.17377,1.808181818
2018/1/8 11:45,80,7.4,316,17.2,1000,-0.16617,1.138787879
2018/1/8 12:00,79,7.3,317,17.2,1000,-0.19029,1.590909091
2018/1/8 12:15,78,7.1,317,17.2,1000,-0.22335,2.695454545
2018/1/8 12:30,78,6.9,318,17.2,1000,-0.17779,1.514545455
2018/1/8 12:45,77,6.7,319,17.2,1000,-0.1622,0.685151515
2018/1/8 13:00,76,6.5,319,17.2,1000,-0.15418,2.212121212
2018/1/8 13:15,76,6.3,319,17.1,1000,-0.18494,2.747575758
2018/1/8 13:30,76,6.1,320,17.1,1000,2.773,3.901515152
2018/1/8 13:45,75,6,320,17,1000,2.46744,3.685757576
2018/1/8 14:00,76,5.9,321,16.8,1000,4.26254,4.670606061
2018/1/8 14:15,76,5.9,323,16.6,1000,13.16454,5.956666667
2018/1/8 14:30,76,5.9,323,16.4,1000,17.96166,6.508484848
2018/1/8 14:45,77,6,323,16.2,1000,19.5524,6.750606061
2018/1/8 15:00,78,6,324,16,1000,21.20935,7.024848485
2018/1/8 15:15,79,6.2,326,15.7,1000,23.23701,7.44
2018/1/8 15:30,80,6.2,327,15.4,1000,17.11704,6.097272727
2018/1/8 15:45,81,6.4,328,15.2,1000,12.14214,5.213333333
2018/1/8 16:00,82,6.6,329,14.9,1000,10.77575,5.35969697
2018/1/8 16:15,82,6.7,330,14.6,1000,17.84969,6.383636364
2018/1/8 16:30,82,6.8,332,14.4,1001,9.68584,4.811818182
2018/1/8 16:45,83,6.9,332,14.2,1001,9.78702,4.843636364
2018/1/8 17:00,84,7,335,14,1001,7.28531,4.577878788
2018/1/8 17:15,84,6.9,335,13.8,1002,11.26851,5.478484848
2018/1/8 17:30,84,6.9,337,13.6,1002,11.75371,5.680606061
2018/1/8 17:45,85,6.9,339,13.5,1002,14.20386,5.925151515
2018/1/8 18:00,85,6.8,340,13.4,1002,18.62064,6.638787879
2018/1/8 18:15,85,6.7,342,13.3,1002,12.08216,5.519393939
2018/1/8 18:30,85,6.7,343,13.3,1003,11.15092,5.116666667
2018/1/8 18:45,85,6.6,346,13.2,1003,20.56258,6.875757576
2018/1/8 19:00,85,6.6,348,13.1,1003,14.87837,5.870606061
2018/1/8 19:15,85,6.4,349,13.1,1004,13.11852,5.368181818
2018/1/8 19:30,84,6.4,352,13.1,1004,20.10725,6.683939394
2018/1/8 19:45,84,6.2,354,13,1004,16.91532,6.423030303
2018/1/8 20:00,84,6.1,355,13,1004,17.3685,6.425757576
2018/1/8 20:15,83,6.1,356,13,1004,11.81195,5.453030303
2018/1/8 20:30,82,6,357,13,1005,11.20167,5.302121212
2018/1/8 20:45,82,5.9,359,13,1005,19.12282,6.507878788
2018/1/8 21:00,81,5.9,0,13,1005,19.43344,6.520606061
2018/1/8 21:15,80,5.9,1,13,1005,14.9492,5.73969697
2018/1/8 21:30,80,5.9,2,13,1005,15.0121,5.863636364
2018/1/8 21:45,80,5.8,3,13,1005,10.4222,5.162424242
2018/1/8 22:00,79,5.8,4,13,1005,9.70619,4.901818182
2018/1/8 22:15,79,5.9,5,12.9,1005,12.9462,5.419393939
